Timestamp,Server,Host,Ping,App_Port,Admin_Port,HTTP,Status
2025-08-20 19:03:39,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:03:43,Servidor Produção,192.168.1.100,True,False,False,,PORTS_CLOSED
2025-08-20 19:04:23,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:04:28,Servidor Produção,192.168.1.100,True,False,False,,PORTS_CLOSED
2025-08-20 19:05:08,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:05:12,Servidor Produção,192.168.1.100,False,False,False,,OFFLINE
2025-08-20 19:05:45,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:05:49,Servidor Produção,192.168.1.100,True,False,False,,PORTS_CLOSED
2025-08-20 19:06:29,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:06:33,Servidor Produção,192.168.1.100,True,False,False,,PORTS_CLOSED
2025-08-20 19:07:13,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:07:17,Servidor Produção,192.168.1.100,False,False,False,,OFFLINE
2025-08-20 19:09:01,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:09:05,Servidor Produção,192.168.1.100,True,False,False,,PORTS_CLOSED
2025-08-20 19:09:45,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:09:49,Servidor Produção,192.168.1.100,False,False,False,,OFFLINE
2025-08-20 19:10:22,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:10:26,Servidor Produção,192.168.1.100,False,False,False,,OFFLINE
2025-08-20 19:10:59,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:11:03,Servidor Produção,192.168.1.100,False,False,False,,OFFLINE
2025-08-20 19:11:23,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:11:27,Servidor Produção,192.168.1.100,False,False,False,,OFFLINE
2025-08-20 19:11:47,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:11:51,Servidor Produção,192.168.1.100,False,False,False,,OFFLINE
2025-08-20 19:12:18,Servidor Local,localhost,True,True,False,Error 404,HTTP_ERROR
2025-08-20 19:12:22,Servidor Produção,192.168.1.100,True,False,False,,PORTS_CLOSED
2025-08-20 19:14:09,SFCS 116,147.1.0.116,True,True,True,200 (0.04s),ONLINE
2025-08-20 19:14:39,SFCS 116,147.1.0.116,True,True,True,200 (0.07s),ONLINE
2025-08-20 19:15:09,SFCS 116,147.1.0.116,True,True,True,200 (0.09s),ONLINE
2025-08-20 19:15:39,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:16:09,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:16:40,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:17:10,SFCS 116,147.1.0.116,True,True,True,200 (0.14s),ONLINE
2025-08-20 19:17:40,SFCS 116,147.1.0.116,True,True,True,200 (0.08s),ONLINE
2025-08-20 19:17:40,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:18:12,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:18:12,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:18:44,SFCS 116,147.1.0.116,True,True,True,200 (0.07s),ONLINE
2025-08-20 19:18:44,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:19:17,SFCS 116,147.1.0.116,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:19:17,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:19:49,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:19:49,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:20:21,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:20:21,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:20:53,SFCS 116,147.1.0.116,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:20:53,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:21:25,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:21:25,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:21:58,SFCS 116,147.1.0.116,True,True,True,200 (0.04s),ONLINE
2025-08-20 19:21:58,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:22:30,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:22:30,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:23:50,SFCS 116,147.1.0.116,True,True,True,200 (0.08s),ONLINE
2025-08-20 19:23:50,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:24:22,SFCS 116,147.1.0.116,True,True,True,200 (0.08s),ONLINE
2025-08-20 19:24:23,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:24:55,SFCS 116,147.1.0.116,True,True,True,200 (0.11s),ONLINE
2025-08-20 19:24:55,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:25:27,SFCS 116,147.1.0.116,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:25:27,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:25:59,SFCS 116,147.1.0.116,True,True,True,200 (0.10s),ONLINE
2025-08-20 19:26:00,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:29:17,SFCS 116,147.1.0.116,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:29:17,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:29:49,SFCS 116,147.1.0.116,True,True,True,200 (0.04s),ONLINE
2025-08-20 19:29:49,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:30:21,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:30:21,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:30:54,SFCS 116,147.1.0.116,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:30:54,SFCS 40,147.1.160.40,True,False,True,,ONLINE
2025-08-20 19:31:26,SFCS 116,147.1.0.116,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:31:26,SFCS 40,147.1.160.40,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:31:56,SFCS 116,147.1.0.116,True,True,True,200 (0.04s),ONLINE
2025-08-20 19:31:56,SFCS 40,147.1.160.40,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:32:26,SFCS 116,147.1.0.116,True,True,True,200 (0.07s),ONLINE
2025-08-20 19:32:27,SFCS 40,147.1.160.40,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:32:57,SFCS 116,147.1.0.116,True,True,True,200 (0.04s),ONLINE
2025-08-20 19:32:57,SFCS 40,147.1.160.40,True,True,True,200 (0.08s),ONLINE
2025-08-20 19:33:27,SFCS 116,147.1.0.116,True,True,True,200 (0.04s),ONLINE
2025-08-20 19:33:27,SFCS 40,147.1.160.40,True,True,True,200 (0.08s),ONLINE
2025-08-20 19:33:57,SFCS 116,147.1.0.116,True,True,True,200 (0.09s),ONLINE
2025-08-20 19:33:58,SFCS 40,147.1.160.40,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:34:28,SFCS 116,147.1.0.116,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:34:28,SFCS 40,147.1.160.40,True,True,True,200 (0.07s),ONLINE
2025-08-20 19:34:58,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:34:58,SFCS 40,147.1.160.40,True,True,True,200 (0.08s),ONLINE
2025-08-20 19:35:28,SFCS 116,147.1.0.116,True,True,True,200 (0.11s),ONLINE
2025-08-20 19:35:28,SFCS 40,147.1.160.40,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:35:59,SFCS 116,147.1.0.116,True,True,True,200 (0.09s),ONLINE
2025-08-20 19:35:59,SFCS 40,147.1.160.40,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:36:29,SFCS 116,147.1.0.116,True,True,True,200 (0.04s),ONLINE
2025-08-20 19:36:29,SFCS 40,147.1.160.40,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:36:59,SFCS 116,147.1.0.116,True,True,True,200 (0.06s),ONLINE
2025-08-20 19:36:59,SFCS 40,147.1.160.40,True,True,True,200 (0.07s),ONLINE
2025-08-20 19:37:29,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:37:30,SFCS 40,147.1.160.40,True,True,True,200 (0.09s),ONLINE
2025-08-20 19:38:00,SFCS 116,147.1.0.116,True,True,True,200 (0.12s),ONLINE
2025-08-20 19:38:00,SFCS 40,147.1.160.40,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:38:30,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:38:30,SFCS 40,147.1.160.40,True,True,True,200 (0.07s),ONLINE
2025-08-20 19:39:00,SFCS 116,147.1.0.116,True,True,True,200 (0.04s),ONLINE
2025-08-20 19:39:01,SFCS 40,147.1.160.40,True,True,True,200 (0.09s),ONLINE
2025-08-20 19:39:31,SFCS 116,147.1.0.116,True,True,True,200 (0.11s),ONLINE
2025-08-20 19:39:31,SFCS 40,147.1.160.40,True,True,True,200 (0.08s),ONLINE
2025-08-20 19:40:01,SFCS 116,147.1.0.116,True,True,True,200 (0.05s),ONLINE
2025-08-20 19:40:01,SFCS 40,147.1.160.40,True,True,True,200 (0.07s),ONLINE
2025-08-20 19:40:30,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 21.3}","{'success': True, 'port': 8080, 'response_time': 27.1, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 30.6, 'status': 'OPEN'}",200 (0.08s),ONLINE
2025-08-20 19:40:30,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 21.3}","{'success': True, 'port': 80, 'response_time': 2.5, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 1.9, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:41:00,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 100.9}","{'success': True, 'port': 8080, 'response_time': 48.4, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.7, 'status': 'OPEN'}",200 (0.11s),ONLINE
2025-08-20 19:41:01,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 57.2}","{'success': True, 'port': 80, 'response_time': 3.8, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 3.0, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:41:31,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 54.1}","{'success': True, 'port': 8080, 'response_time': 2.6, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 8.9, 'status': 'OPEN'}",200 (0.08s),ONLINE
2025-08-20 19:41:31,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 55.2}","{'success': True, 'port': 80, 'response_time': 27.9, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 15.3, 'status': 'OPEN'}",200 (0.09s),ONLINE
2025-08-20 19:42:01,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 35.5}","{'success': True, 'port': 8080, 'response_time': 7.3, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 9.8, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:42:01,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 26.1}","{'success': True, 'port': 80, 'response_time': 2.9, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 8.7, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:42:31,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 26.2}","{'success': True, 'port': 8080, 'response_time': 36.2, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 7.1, 'status': 'OPEN'}",200 (0.09s),ONLINE
2025-08-20 19:42:32,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 27.3}","{'success': True, 'port': 80, 'response_time': 7.1, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.8, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:43:02,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 605.4}","{'success': True, 'port': 8080, 'response_time': 3.0, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.1, 'status': 'OPEN'}",200 (0.09s),ONLINE
2025-08-20 19:43:02,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 136.9}","{'success': True, 'port': 80, 'response_time': 2.1, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.2, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:43:33,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 25.2}","{'success': True, 'port': 8080, 'response_time': 3.1, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 16.5, 'status': 'OPEN'}",200 (0.04s),ONLINE
2025-08-20 19:43:33,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 20.1}","{'success': True, 'port': 80, 'response_time': 2.8, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.0, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:44:03,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 25.2}","{'success': True, 'port': 8080, 'response_time': 2.2, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.1, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:44:03,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 30.6}","{'success': True, 'port': 80, 'response_time': 2.2, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 1.9, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:44:33,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 39.7}","{'success': True, 'port': 8080, 'response_time': 19.9, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 15.8, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:44:33,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 21.4}","{'success': True, 'port': 80, 'response_time': 1.9, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.5, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:45:03,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 41.3}","{'success': True, 'port': 8080, 'response_time': 2.7, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 25.3, 'status': 'OPEN'}",200 (0.08s),ONLINE
2025-08-20 19:45:03,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 25.3}","{'success': True, 'port': 80, 'response_time': 2.7, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 15.6, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:45:03,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 8080, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:45:34,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 33.4}","{'success': True, 'port': 8080, 'response_time': 21.4, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 15.6, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:45:34,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 24.6}","{'success': True, 'port': 80, 'response_time': 2.5, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 3.2, 'status': 'OPEN'}",200 (0.08s),ONLINE
2025-08-20 19:45:34,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 8080, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:46:04,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 23.6}","{'success': True, 'port': 8080, 'response_time': 26.8, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 15.1, 'status': 'OPEN'}",200 (0.15s),ONLINE
2025-08-20 19:46:04,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 29.0}","{'success': True, 'port': 80, 'response_time': 2.5, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.4, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:46:04,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 8080, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:46:34,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 37.0}","{'success': True, 'port': 8080, 'response_time': 3.2, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 6.9, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:46:34,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 36.3}","{'success': True, 'port': 80, 'response_time': 2.0, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.4, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:46:34,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 8080, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:47:04,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 80.2}","{'success': True, 'port': 8080, 'response_time': 3.9, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 7.2, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:47:04,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 36.4}","{'success': True, 'port': 80, 'response_time': 5.2, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.1, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:47:05,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 8080, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:47:35,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 39.2}","{'success': True, 'port': 8080, 'response_time': 4.3, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 7.8, 'status': 'OPEN'}",200 (0.10s),ONLINE
2025-08-20 19:47:35,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 27.8}","{'success': True, 'port': 80, 'response_time': 5.4, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 1.9, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:47:35,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 8080, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:48:05,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 44.4}","{'success': True, 'port': 8080, 'response_time': 2.7, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 5.6, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:48:05,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 30.8}","{'success': True, 'port': 80, 'response_time': 2.3, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.0, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:48:05,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 8080, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:48:35,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 24.0}","{'success': True, 'port': 8080, 'response_time': 6.3, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 9.6, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:48:35,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 21.6}","{'success': True, 'port': 80, 'response_time': 1.9, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 1.8, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:48:35,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 8080, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:49:05,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 64.8}","{'success': True, 'port': 8080, 'response_time': 3.6, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 6.9, 'status': 'OPEN'}",200 (1.99s),ONLINE
2025-08-20 19:49:07,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 29.4}","{'success': True, 'port': 80, 'response_time': 3.6, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 7.1, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:49:08,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 8080, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:49:38,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 81.7}","{'success': True, 'port': 8080, 'response_time': 12.8, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.4, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:49:38,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 26.9}","{'success': True, 'port': 80, 'response_time': 16.9, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.4, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:49:38,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 80, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:50:08,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 69.1}","{'success': True, 'port': 8080, 'response_time': 20.9, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 5.5, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:50:08,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 22.7}","{'success': True, 'port': 80, 'response_time': 2.8, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 10.6, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:50:08,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 80, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:50:38,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 86.5}","{'success': True, 'port': 8080, 'response_time': 3.4, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 1.8, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:50:38,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 25.9}","{'success': True, 'port': 80, 'response_time': 2.0, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.2, 'status': 'OPEN'}",200 (0.08s),ONLINE
2025-08-20 19:50:39,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 80, 'status': 'SKIPPED'}","{'success': False, 'port': 4848, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:51:15,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 21.3}","{'success': True, 'port': 8080, 'response_time': 14.9, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 6.3, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:51:16,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 24.3}","{'success': True, 'port': 80, 'response_time': 3.8, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.9, 'status': 'OPEN'}",200 (0.08s),ONLINE
2025-08-20 19:51:16,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 9090, 'status': 'SKIPPED'}","{'success': False, 'port': 9090, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:51:46,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 21.6}","{'success': True, 'port': 8080, 'response_time': 6.0, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 3.0, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:51:46,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 35.5}","{'success': True, 'port': 80, 'response_time': 2.4, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.1, 'status': 'OPEN'}",200 (0.07s),ONLINE
2025-08-20 19:51:46,SFCS 130,147.1.0.0.130,"{'success': False, 'response_time': 0, 'error': 'No response'}","{'success': False, 'port': 9090, 'status': 'SKIPPED'}","{'success': False, 'port': 9090, 'status': 'SKIPPED'}",,OFFLINE
2025-08-20 19:52:16,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 27.4}","{'success': True, 'port': 8080, 'response_time': 27.2, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 3.4, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:52:16,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 21.3}","{'success': True, 'port': 80, 'response_time': 2.1, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 3.5, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:52:16,SFCS 130,147.0.0.130,"{'success': True, 'response_time': 20.2}","{'success': True, 'port': 8080, 'response_time': 1.9, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.0, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:52:46,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 83.3}","{'success': True, 'port': 8080, 'response_time': 3.3, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.2, 'status': 'OPEN'}",200 (0.05s),ONLINE
2025-08-20 19:52:46,SFCS 40,147.1.160.40,"{'success': True, 'response_time': 29.5}","{'success': True, 'port': 80, 'response_time': 3.4, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.0, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:52:47,SFCS 130,147.0.0.130,"{'success': True, 'response_time': 31.7}","{'success': True, 'port': 8080, 'response_time': 2.0, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.5, 'status': 'OPEN'}",200 (0.06s),ONLINE
2025-08-20 19:53:17,SFCS 116,147.1.0.116,"{'success': True, 'response_time': 21.5}","{'success': True, 'port': 8080, 'response_time': 2.4, 'status': 'OPEN'}","{'success': True, 'port': 4848, 'response_time': 2.0, 'status': 'OPEN'}",200 (0.06s),ONLINE
